Rank,Movie,Date,Total Sales,Sales Share,Cumulative Sales,Total Attendance,Cumulative Attendance,Screen Count,Show Count,Country,Production Country,Production Company,Distributor,Level,Genre,Director,Actor
3699,거짓말 : 여자 모델의 섹스,2019-03-21,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,유해,nan
3699,고향의 푸른 잔디,nan,128000,0.0,699000,20,139,1,2,대만,대만,nan,nan,nan,드라마,허우 샤오시엔,"종진도,강령"
3699,김숙현 감독전,nan,138000,0.0,138000,20,20,1,2,한국,한국,nan,nan,nan,기타,김숙현,nan
3699,"꿈, 떠나다",nan,100000,0.0,100000,20,20,1,2,한국,한국,nan,nan,nan,다큐멘터리,섹알마문,nan
3699,나쁜 처제,2019-07-01,100000,0.0,100000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,nan
3699,내 동생의 아내,2019-01-14,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,nan
3699,내 아내의 언니 3,2019-01-24,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),멜로/로맨스",조태호,nan
3699,내 아내의 엄마,2019-02-25,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,nan
3699,내 처제가 된 첫사랑 무삭제,2019-03-19,101000,0.0,101000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,박주빈
3699,내 친구의 숙모,2019-03-05,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,박주빈
3699,"네마프2017-말,분리,표류의가능성/단편",nan,99000,0.0,99000,20,20,1,1,기타,기타,nan,nan,nan,기타,nan,nan
3699,누나 친구 3,2019-04-08,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,박주빈
3699,누드 모델,2014-03-20,140000,0.0,3420000,20,654,1,1,미국,미국,nan,주식회사 풍경소리,청소년관람불가,드라마,고먼 베차드,"린 만시넬리,오드리아 에이어스"
3699,늑대부대를 찾아서,nan,67500,0.0,67500,20,20,1,2,한국,한국,nan,nan,nan,다큐멘터리,김미례,nan
3699,동호회의 목적 2,2019-04-23,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,"안소희,이은미"
3699,런던 워리어,nan,40000,0.0,40000,20,20,1,1,영국,영국,nan,nan,15세이상관람가,"액션,범죄,드라마",그렉 버릿지,nan
3699,룸싸롱 여대생들 2,2019-07-08,100000,0.0,100000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,설영
3699,리얼다큐 섹스실전강좌,2017-09-16,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)에스와이미디어,청소년관람불가,멜로/로맨스,타카하라 히데카즈,쿠로다 마사토시 마사히로
3699,마을 사람들,nan,133000,0.0,133000,20,20,1,2,이탈리아,이탈리아,nan,nan,nan,코미디,에도아르도 윈스피어,nan
3699,맛있는 동거 무삭제,2019-02-14,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,이은미
3699,망각과 기억2: 돌아 봄,nan,77500,0.0,762500,20,157,1,6,한국,한국,nan,nan,nan,다큐멘터리,nan,nan
3699,무모한 순간,nan,100000,0.0,100000,20,20,1,3,미국,미국,nan,nan,nan,드라마,맥스 오퓌스,"제임스 메이슨,조안 베넷"
3699,밀 2019 무삭제,2019-05-21,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,이은미
3699,밀 : 착한 형수,2018-12-27,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,이채담
3699,밀 : 친구엄마 2,2019-06-24,100000,0.0,100000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,임현태,nan
3699,바로 이 순간,nan,96000,0.0,96000,20,20,1,3,독일,"독일,폴란드",nan,nan,nan,드라마,크리스토프 호흐호이슬러,nan
3699,북녘의 내 형제 자매들,nan,95000,0.0,95000,20,20,1,2,독일,독일,nan,nan,nan,다큐멘터리,nan,nan
3699,불륜 동창회 2,2019-02-18,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김종민,"안소희,이채담"
3699,불륜 며느리,2019-06-19,100000,0.0,100000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,nan
3699,블러드 문 : 나바호의 전설,2017-08-08,100000,0.0,100000,20,20,1,1,영국,영국,nan,(주)에스와이미디어,청소년관람불가,공포(호러),제레미 우딩,조지 블래그덴
3699,새엄마 3,2019-01-03,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,nan
3699,아내의 맛,2019-01-31,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,nan
3699,아내의 엄마 2 무삭제,2019-04-04,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김빛나,이채담
3699,안양국제청소년영화제 국제경쟁 1,nan,30000,0.0,30000,20,20,1,2,기타,기타,nan,nan,nan,기타,nan,nan
3699,애인 : 친구의 딸 무삭제,2019-06-04,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김종민,nan
3699,여자 하숙집 3,2019-06-12,100000,0.0,100000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"멜로/로맨스,드라마",조태호,nan
3699,여직원들 : 직장 연애사 2,2019-01-17,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,nan
3699,여친 엄마 3 무삭제,2019-06-26,100000,0.0,100000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김종민,"백세리,안소희"
3699,연 : 엄마친구 2,2019-05-07,100000,0.0,100000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,안소희
3699,영화를 보다가 생각한 것들,nan,139000,0.0,139000,20,20,1,1,기타,기타,nan,nan,nan,기타,"릭키 마스트로,빌렘 티머스,윤병석,요르고스 안헬풀로스",nan
3699,오르가즘 레슨 페티쉬편,2017-09-15,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)에스와이미디어,청소년관람불가,멜로/로맨스,타카하라 히데카즈,아리스에 
3699,오르가즘 레슨 하드코어편,2017-09-15,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)에스와이미디어,청소년관람불가,멜로/로맨스,타카하라 히데카즈,"아리스에 고,미즈사와 마키"
3699,음란가족,2019-05-30,109000,0.0,109000,20,20,20,20,한국,한국,(주)로드하우스,(주)로드하우스,청소년관람불가,"드라마,멜로/로맨스",김종민,nan
3699,이반의 어린 시절,nan,148000,0.0,2078000,20,335,1,2,러시아,러시아,nan,nan,nan,"드라마,전쟁",안드레이 타르코프스키,"니콜라이 부릴야예프,발렌틴 주브코프,예브게니 자리코프"
3699,이탈리아 투쟁,nan,136000,0.0,136000,20,20,1,1,이탈리아,"이탈리아,프랑스",nan,nan,nan,기타,장 뤽 고다르,nan
3699,인디스데이 8월 단편,nan,20000,0.0,20000,20,20,1,2,한국,한국,nan,nan,nan,기타,nan,nan
3699,인디피크닉2017-단편3 <신인류의 시간>,nan,102000,0.0,359000,20,66,1,3,한국,한국,nan,nan,nan,기타,nan,nan
3699,잉여들의 역습(인디스데이),nan,95500,0.0,95500,20,20,1,9,한국,한국,nan,nan,nan,기타,nan,nan
3699,제12회 대단한 단편영화제 개막식,nan,160000,0.0,160000,20,20,1,1,기타,기타,nan,nan,nan,기타,nan,nan
3699,착한 친구아내,2019-01-29,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,nan
3699,"찬란한 데뷔, 청년 시네마-단편섹션 2",nan,20000,0.0,20000,20,20,1,4,한국,한국,nan,nan,nan,기타,nan,nan
3699,천국과 지옥,nan,60000,0.0,1864000,20,471,1,1,일본,일본,nan,nan,nan,"스릴러,드라마",구로사와 아키라,미후네 토시로
3699,출장 마사지 : 흥분한 여자들,2019-05-14,100000,0.0,100000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정철진,nan
3699,친구 아내 무삭제,2019-03-26,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,"박주빈,도모세"
3699,친절한 며느리 무삭제,2019-05-02,100000,0.0,100000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,nan
3699,친절한 형수님,2019-04-09,105000,0.0,105000,20,20,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,nan
3699,캡처 킬 릴리즈,2017-08-08,100000,0.0,100000,20,20,1,1,캐나다,캐나다,nan,(주)에스와이미디어,청소년관람불가,기타,"닉 맥애널티,브라이언 앨런 스튜어트",파행 가자르
3699,타잔-크리스포터 램버트/그레이스 토크,1985-01-01,60000,0.0,60000,20,20,1,1,영국,영국,워너 브러더스 픽쳐스,nan,연소자관람가,"가족,드라마,어드벤처",휴 허드슨,"랄프 리차드슨,크리스토퍼 램버트,제임스 폭스,앤디 맥도웰"
3699,태평륜,2016-08-12,60000,0.0,790000,20,166,1,1,중국,중국,nan,(유)영화사 화수분,15세이상관람가,"드라마,액션,전쟁",오우삼,"금성무,송혜교,장쯔이,나가사와 마사미,황효"
3699,테라스 하우스 : 클로징 도어,2019-03-06,120000,0.0,120000,20,20,1,1,일본,일본,nan,(주)에이원엔터테인먼트,15세이상관람가,드라마,마에다 마사,nan
3699,패션 오브 크라이스트,2004-04-02,120000,0.0,5519021500,20,865038,1,4,미국,미국,아이콘프로덕션,"(주)이수C&E,이십세기폭스필름코퍼레이션",15세관람가,드라마,멜 깁슨,"제임스 카비젤,모니카 벨루치,마이아 모겐스턴"
3699,패트리어트-늪속의 여우,2000-07-21,60000,0.0,60000,20,20,1,1,미국,미국,센트로폴리스 엔터테인먼트,nan,15세관람가,"사극,액션,전쟁",롤랜드 에머리히,"멜 깁슨,히스 레저"
3699,팻시,nan,106000,0.0,308000,20,62,1,2,미국,미국,nan,nan,nan,"코미디,드라마,멜로/로맨스",킹 비더,nan
3699,포 페더스,nan,40000,0.0,40000,20,20,1,1,영국,영국,nan,nan,nan,"어드벤처,드라마,멜로/로맨스",졸탄 코다,랄프 리차드슨
3699,하나님 나라에는 악마가 살 있다,2017-08-08,100000,0.0,100000,20,20,1,1,캐나다,캐나다,nan,(주)에스와이미디어,청소년관람불가,공포(호러),래리 켄트,사라 스미스
3767,4월 수요단편극장 - 본격! 청춘배우특집!,nan,152000,0.0,152000,19,19,1,1,한국,한국,nan,nan,nan,기타,nan,nan
3767,roooom,nan,90000,0.0,90000,19,19,1,1,한국,한국,nan,nan,nan,nan,최익환,"김대곤,송지언"
3767,가난한 자에게 햇살을,nan,90000,0.0,90000,19,19,1,3,프랑스,프랑스,nan,nan,nan,드라마,알랭 기로디,nan
3767,간,2015-05-21,157000,0.0,8947046910,19,1110274,1,8,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,사극,민규동,"이채민,주지훈,김강우,천호진,임지연,이유영,김현수,문희경,박시영,박아영,임효우,전미정,전태호,박은영,박은영,박재성,박주희,박지수,정수지,정재우,배효진,조명행,조용완,송영창,차지연,성진아,최창훈,신동필,양정민,염재민,한진구,이보라,홍의정,황동희,이소희,이솔,이승주,이용호,이용호,이윤지,김태희,서영주,기주봉,장광,류아벨,김강일,정만식,최일화,전여빈,박명신,민성욱,김도영,손수현,고경표,정인기,주가영,박경찬,곽자형,오창경,임용순,손영희,이슬기,이상"
3767,공원생활+콘크리트의 불안,nan,114000,0.0,114000,19,19,1,2,한국,한국,nan,nan,nan,기타,nan,nan
3767,글리머 맨,1996-10-26,38000,0.0,38000,19,19,1,1,미국,미국,워너 브러더스 픽쳐스,nan,고등학생이상관람가,"액션,드라마,스릴러,범죄",존 그레이,"스티븐 시걸,키넌 아이보리 웨이언스"
3767,네고시에이터,1998-10-24,57000,0.0,57000,19,19,1,1,미국,"미국,독일",nan,nan,15세 미만인 자는 관람 수 없는 등급,"드라마,범죄,스릴러,액션",F. 게리 그레이,"케빈 스페이시,사무엘 L. 잭슨"
3767,대구단편영화제 경쟁5,nan,131000,0.0,131000,19,19,1,2,한국,한국,nan,nan,nan,기타,nan,nan
3767,동굴 속으로 + 마일 포 마일,nan,95000,0.0,95000,19,19,1,2,기타,기타,nan,nan,nan,기타,nan,nan
3767,레이건 쇼,nan,95000,0.0,95000,19,19,1,2,미국,미국,nan,nan,nan,다큐멘터리,nan,nan
3767,마담 X,nan,38000,0.0,38000,19,19,1,1,미국,미국,nan,nan,nan,기타,데이비드 로웰 리치,"라나 터너,존 포사이스"
3767,미용실 : 특별한 서비스 3,2019-04-29,95000,0.0,95000,19,19,20,24,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김종민,nan
3767,박치기!,2006-02-14,95000,0.0,70839900,19,11409,1,1,일본,일본,(주)씨네콰논,프리비젼엔터테인먼트,15세관람가,드라마,이즈 카즈유키,"사와지리 에리카,타카오카 소스케,시오야 슈운"
3767,버려진 것들의 요리법,nan,133000,0.0,770000,19,108,1,2,오스트리아,오스트리아,nan,nan,nan,다큐멘터리,게오르그 미슈,nan
3767,샤키 머,1982-04-24,38000,0.0,38000,19,19,1,1,미국,미국,워너 브러더스 픽쳐스,nan,연소자관람불가,"범죄,액션",버트 레이놀즈,"레이첼 워드,버트 레이놀즈,찰스 더닝,수지 페이,비토리오 가스만"
3767,쇼걸,1995-11-18,38000,0.0,338000,19,169,1,1,미국,미국,카롤코 픽쳐스,"(주)콘텐츠패밀리,주식회사 풍경소리","연소자관람불가,청소년관람불가",드라마,폴 버호벤,"엘리자베스 버클리,카일 맥라클란,지나 거손,글렌 플러머"
3767,스트롱거 댄 블렛,nan,95000,0.0,95000,19,19,1,2,스웨덴,스웨덴,nan,nan,nan,다큐멘터리,nan,nan
3767,씨네필,nan,127000,0.0,127000,19,19,1,2,아르헨티나,아르헨티나,nan,nan,nan,다큐멘터리,nan,nan
3767,안양국제청소년영화제 국내 경쟁 1 (언더 19),nan,51000,0.0,51000,19,19,1,2,한국,한국,nan,nan,nan,기타,nan,nan
3767,에너미 오브 스테이트,1998-12-24,57000,0.0,57000,19,19,1,1,미국,미국,제리부룩하이머필름,nan,15세 미만인 자는 관람 수 없는 등급,"드라마,액션,스릴러",토니 스콧,"윌 스미스,진 해크만,존 보이트"
3767,영화로운 세계(인디스데이),nan,19000,0.0,19000,19,19,1,2,한국,한국,nan,nan,nan,기타,nan,nan
3767,오오극장 개관 3주년 특별전 – 문혜인 배우전,nan,129000,0.0,129000,19,19,1,1,한국,한국,nan,nan,nan,기타,nan,nan
3767,욕망,nan,88000,0.0,88000,19,19,1,3,프랑스,프랑스,nan,nan,nan,코미디,사샤 기트리,nan
3767,인디애니페스트 2018 릴레이작가 초청전,nan,94000,0.0,94000,19,19,1,1,기타,기타,nan,nan,nan,애니메이션,nan,nan
3767,인디애니페스트2017 릴레이작가 초청전,nan,108000,0.0,108000,19,19,1,1,기타,기타,nan,nan,nan,애니메이션,nan,nan
3767,인디포럼 월례비행 12월 단편 : 연약한 마음의 힘,nan,133000,0.0,133000,19,19,1,1,한국,한국,nan,nan,nan,기타,nan,nan
3767,자화상: 47km 너머의 스핑크스,nan,51000,0.0,51000,19,19,1,4,중국,중국,nan,nan,nan,다큐멘터리,nan,nan
3767,작디작은 하나의 물체,nan,132000,0.0,132000,19,19,1,2,대만,"대만,네덜란드,크로아티아",nan,nan,nan,드라마,nan,nan
3767,즐거운 나의 집,nan,31000,0.0,31000,19,19,1,3,일본,일본,nan,nan,nan,다큐멘터리,nan,nan
3767,핑퐁,nan,95019,0.0,957519,19,157,1,1,일본,일본,nan,nan,전체관람가,코미디,소리 후미히코,"쿠보즈카 요스케,아라타"
3767,허니와 클로버,2007-01-11,95000,0.0,274729000,19,42943,1,1,일본,일본,nan,스폰지,전체관람가,"멜로/로맨스,드라마",타카타 마사히로,"아오이 유우,사쿠라이 쇼"
3767,헤르보르 이야기,nan,95000,0.0,95000,19,19,1,2,스웨덴,스웨덴,nan,nan,nan,다큐멘터리,nan,nan
3767,호랑이 키트 선생님,nan,93000,0.0,93000,19,19,1,3,네덜란드,네덜란드,nan,nan,nan,다큐멘터리,nan,nan
3767,황금 투구,nan,38000,0.0,1505000,19,285,1,1,프랑스,프랑스,nan,nan,nan,"범죄,드라마,멜로/로맨스",자크 베커,"시몬느 시뇨레,세르주 레지아니"
3801,AISFF2017 폴란드 애니메이션의 세계 1,nan,90000,0.0,90000,18,18,1,1,폴란드,폴란드,nan,nan,nan,애니메이션,nan,nan
3801,FIWOM 2018 피움초이스2,nan,126000,0.0,126000,18,18,1,1,한국,한국,nan,nan,nan,기타,nan,nan
3801,경솔,nan,84000,0.0,84000,18,18,1,3,미국,미국,nan,nan,nan,"코미디,드라마,뮤지컬",레오 맥커레이,"글로리아 스완슨,벤 리온"
3801,나의 아름다운 세탁소,1996-06-15,180000,0.0,414000,18,52,1,1,영국,영국,채널4필름,nan,연소자관람불가,드라마,스티븐 프리어스,"다니엘 데이 루이스,셜리 앤 필드"
3801,대구단편 1,nan,90000,0.0,90000,18,18,1,2,한국,한국,nan,nan,nan,기타,nan,nan
3801,두 비둘기,nan,80000,0.0,80000,18,18,1,3,프랑스,프랑스,nan,nan,nan,코미디,사샤 기트리,nan
3801,"러브, 로지",2014-12-10,113000,0.0,2259972603,18,296748,1,2,영국,"영국,독일",nan,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,멜로/로맨스",크리스티안 디터,"릴리 콜린스,샘 클라플린"
3801,로시오와 알다나,nan,126000,0.0,126000,18,18,1,1,캐나다,"캐나다,아르헨티나",nan,nan,nan,다큐멘터리,로라 바리,nan
3801,마지 도리스,nan,90000,0.0,90000,18,18,1,2,스웨덴,"스웨덴,노르웨이",nan,nan,nan,다큐멘터리,nan,nan
3801,멕시코의 에이 슈타인,nan,116000,0.0,502000,18,67,1,1,네덜란드,"네덜란드,멕시코,핀란드,벨기에,프랑스",nan,nan,nan,"코미디,멜로/로맨스",피터 그리너웨이,"루이스 알베르티,스텔리오 사반테,마야 자파타"
3801,모진: 용골천서의 비밀,2019-05-09,111000,0.0,111000,18,18,1,8,중국,중국,nan,(주)영화사오원,12세이상관람가,"판타지,액션,어드벤처",비행,nan
